"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"sun_seattle","https://www.tripadvisor.com/Profile/sun_seattle","https://media-cdn.tripadvisor.com/media/photo-o/03/8b/3c/6e/sun-seattle.jpg","Seattle, WA","5","May 2019 • Friends","Best Operator in the World","Another amazing time flying with you thank you so much for the professional service and attention to every detail.  ","Friends","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/17/b4/c5/72/another-incredible-trip.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/17/b4/c5/71/another-incredible-trip.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/17/b4/c5/70/another-incredible-trip.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/17/b4/c5/6f/another-incredible-trip.jpg
https://media-cdn.tripadvisor.com/media/photo-w/17/b4/c5/6e/another-incredible-trip.jpg
https://media-cdn.tripadvisor.com/media/photo-w/17/b4/c5/6d/another-incredible-trip.jpg
https://media-cdn.tripadvisor.com/media/photo-w/17/b4/c5/6c/another-incredible-trip.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/17/b4/c5/6b/another-incredible-trip.jpg
https://media-cdn.tripadvisor.com/media/photo-w/17/b4/c5/6a/another-incredible-trip.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/17/b4/c5/69/another-incredible-trip.jpg","Written May 28, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Marlene J","https://www.tripadvisor.com/Profile/517marlenej","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/e7/default-avatar-2020-37.jpg","","5","May 2019 • Friends","Great Seaplane Experience","It was a girlfriends weekend and we were visiting a friend who has a beautiful home on Shaw Island. We flew from San Jose to Seattle. In Seattle we boarded the sea plane which would take us to Friday Harbor and from Friday Harbor we would take a ferry to Shaw island. Everything was a wonderful experience but the most fun was the sea plane. The pilots were fabulous informative and the view was amazing. It was really a wonderful experience. I would highly recommend it to anyone","Friends","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/17/b4/bd/73/seattle-to-friday-harbor.jpg
https://media-cdn.tripadvisor.com/media/photo-w/17/b4/bd/72/seattle-to-friday-harbor.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/17/b4/bd/71/seattle-to-friday-harbor.jpg","Written May 28, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Ana V","https://www.tripadvisor.com/Profile/I3964YZanav","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/b8/default-avatar-2020-22.jpg","","5","May 2019","Breathtaking views, very nice staff, highlight of vacation!","I was overjoyed by this seaplane experience!  Breathtaking views, some of the prettiest scenery I have ever seen.  Our pilot, Shane, was very engaging and informative.  The landings were amazing, I didn't feel a thing...we glided very smoothly onto the water.  An experience I will never forget and very much look forward to enjoying again on my next trip to the northwest!","","0","","Written May 7, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"MattieBo","https://www.tripadvisor.com/Profile/MatthewS9252016","","Seattle, WA","5","Aug 2018","Beautiful Flight to Port Mcneill","We had a worderful 3+ hour flight to Port McNeill two Saturdays ago.  Check in was easy; pilot friendly (although he would not allow my daughter to join him in the cockpit due to weight and balance -- too bad).  Neverthess the flight, with two take offhand landings were exciting and amazing on a very clear day.  This is the best way to get to some remote parts of BC withoiut the hassle of ferries and cars.  There is a 25 lb limit on luggage which caused some stress and forcing me to leave some things I need behind.","","0","","Written April 15, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Kris C","https://www.tripadvisor.com/Profile/KrisC","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/91/default-avatar-2020-62.jpg","Merion Station, PA","5","Sep 2018 • Couples","Best Way to Travel to San Juan Island","We flew from Seattle/Renton to Friday Harbor, San Juan Island, WA for a bike riding trip.  This is the best way to see Seattle skyline and all the islands & harbors.  The view was awesome; the staff were great - very helpful and accommodating.  We also traveled between islands using Washington State Ferries which was very convenient (and free for bikers!).","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/14/c4/52/69/all-prepared-for-the.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/14/c4/4c/82/ready-to-board-the-sea.jpg","Written September 23, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"HuddyChicago","https://www.tripadvisor.com/Profile/HuddyChicago","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/59/default-avatar-2020-24.jpg","Chicago","5","Sep 2018 • Solo","Spectacular vistas","My husband and I used to fly our own plane so being back in the cockpit was a thrill. The trip to Friday Harbor from Renton Harbor is spectacular. Seeing the Olympic Peninsular mountains and the Cascade mountains  <br /> from the air provides a chance to understand the relationship between the two. I even saw Mt Ranier on the return trip to Seattle.","Solo","0","","Written September 23, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Deborah J","https://www.tripadvisor.com/Profile/381deborahj","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e6/ea/default-avatar-2020-54.jpg","Laguna Beach, CA","5","Sep 2018 • Solo","First time on a seaplane - great experience!","From start to finish this was a very professional experience.  The seaplane was a time saver for getting from Seattle area to Friday Harbor - less than an hour.  I was happy that headphones were provided as the plane was noisy but to be expected.  Both the take off and landing were not scary at all and a very soft landing at Friday Harbor.  I would highly recommend this experience.","Solo","0","","Written September 16, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Q759QEgaryw","https://www.tripadvisor.com/Profile/Q759QEgaryw","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/b8/default-avatar-2020-22.jpg","","5","Aug 2018 • Family","Seaplane Charter to San Juan Islands","Part of our family vacation this year was an overnight trip to San Juan Islands, and what better way to get there and back than a seaplane!  This was awesome.  The flight is about 45 minutes and offers the best view in town of downtown Seattle, the Olympics, Mt Baker, and lots of other beautiful areas on the way up and back.  There was an error made in our reservation that had the wrong return date, which we didn't realize until they called us to see why we didn't show up.  Their office worked it out with no hassle to get us on a flight back the next day the way we wanted.  Absolutely worthwhile to travel this way.","Family","0","","Written September 15, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Scheduling C","https://www.tripadvisor.com/Profile/schedulingc2018","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/79/default-avatar-2020-21.jpg","","5","Sep 2018 • Couples","Great experience and nice ride","I had a great experience with Friday Harbor Seaplanes. <br />We arrived for our first flight 3hrs early and, without being asked, offered to move our flight up as soon as they were ready.  The captain of the flight was also very nice and professional.  It was a very comfortable and positive environment.  <br />On our departure flight, there was a lot of fog and many of the people around us waiting for other company flights were cancelled.  Friday Harbor Seaplanes was able to get to us after a short delay of waiting for the fog to clear and we were able to get our flight. I was very lucky to have chosen Friday Harbor over Kenmore air or else I would have missed my upcoming seatac flight.  <br />The captain on that flight was also very great. He was very experienced and kind.","Couples","0","","Written September 14, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Narendra R","https://www.tripadvisor.com/Profile/155narendrar","https://media-cdn.tripadvisor.com/media/photo-s/14/9f/e1/a9/narendra-r.jpg","","5","Sep 2018 • Friends","Not to be missed!","We recently took a seaplane to and from Seattle Renton to Friday Harbor and it was one of the highlights of a trip to visit the San Juan Islands.  Everything about their operation is professional, courteous, and friendly.  Cannot recommend this highly enough.","Friends","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/14/9f/e1/3f/getting-ready-to-load.jpg","Written September 13, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Excursion572095","https://www.tripadvisor.com/Profile/Excursion572095","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/5a/default-avatar-2020-36.jpg","North Bend, WA","5","Sep 2018 • Solo","Sure beats driving in traffic and ferry lines!","Needed to maximize my time in San Juan with family. It sure beats driving and waiting in ferry lines. also, only 15 minutes from my work.,so I didn't have to drive into Seattle to catch a seaplane! The south Lake Washington location is easy to get to.","Solo","0","","Written September 11, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Kristin M","https://www.tripadvisor.com/Profile/KristinM2311","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/23/default-avatar-2020-28.jpg","","5","Sep 2018 • Friends","Fantastic trip from Seattle to Friday Harbor","Honestly, although we absolutely loved Friday Harbor, the trip to and from Seattle ended up being one of the highlights of our trip! The experience and the views are amazing, and we enjoyed every second of it!<br /><br />I am thoroughly spoiled by the service and the flight itself, and now only want to travel by seaplane ;)<br /><br />On the trip back to Seattle, we took advantage of their shuttle service and were dropped off at SEA-TAC 20 minutes after landing. <br /><br />Highly recommended!","Friends","0","","Written September 11, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Keith l","https://www.tripadvisor.com/Profile/F7165QCkeithl","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/66/default-avatar-2020-53.jpg","","5","Sep 2018 • Couples","Fantastic trip","This was our first float plane trip. We flew in to Roche Harbor for our 35th wedding anniversary. It was fantastic. We had the best time.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/14/91/31/e5/northwest-seaplanes.jpg","Written September 10, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"shrowe65","https://www.tripadvisor.com/Profile/shrowe65","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/59/default-avatar-2020-49.jpg","Gig Harbor, WA","5","Aug 2018 • Family","Favorite floatplane service","I fly to San Juan’s and BC frequently. I prefer NW to the others. Courteous, professional, punctual.","Family","0","","Written September 10, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Danamds","https://www.tripadvisor.com/Profile/Danamds","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/79/default-avatar-2020-21.jpg","Vancouver, WA","5","Sep 2018 • Couples","Best way to get to Roche ","We only had two days to spend in Roche Harbor with family and didn’t want to spend the whole day driving and on a ferry. I’m so glad we did the sea plane. Staff are friendly and professional. I felt safe the whole time. Highly recommend !  We will be traveling this way from now on ! ","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/14/8a/f9/13/photo2jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/14/8a/f9/12/photo1jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/14/8a/f9/10/photo0jpg.jpg","Written September 9, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Isabella2510","https://www.tripadvisor.com/Profile/Isabella2510","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/9f/default-avatar-2020-16.jpg","Seattle, WA","5","Sep 2018 • Friends","Great way to go to the San Juan islands!","The views are spectacular,  The planes are safe and the pilots and all personnel were very friendly.  They even took my little luggage from plane to ""airport"".  The airport is spotless and a lovely spot to wait for the flight.  Did I mention free parking in gated area? <br />It was perfect.","Friends","0","","Written September 5, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Wander645685","https://www.tripadvisor.com/Profile/Wander645685","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/0a/default-avatar-2020-35.jpg","San Jose, CA","5","Sep 2018 • Friends","Flight to San Jaun","Easy flight , nice pilots, great views, good value wonderful smooth take off and landing I highly recommend this group","Friends","0","","Written September 2, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"jakebrownson","https://www.tripadvisor.com/Profile/jakebrownson","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/5d/default-avatar-2020-32.jpg","Marina del Rey, CA","5","Sep 2018 • Couples","The best way to travel","Flew to Friday Harbor from Renton. Checkin process was very smooth, flight was stunning and it was so m fun taking off and landing in the water. The plane was roomier than my commercial flight into SEA. Pilot pointed out lots of great history on the way. Plane was immaculately maintained and built. I wish I could travel this way everywhere.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/14/6c/01/a8/northwest-seaplanes.jpg","Written September 1, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"kindra m","https://www.tripadvisor.com/Profile/943kindram","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/73/default-avatar-2020-13.jpg","","5","Aug 2018 • Solo","Amazing experience","Friday Harbor seaplanes was an exceptional way to travel into Friday Harbor.  They were friendly, helpful and made the whole experience great.  Getting to FH can be stressful and they made it feel like it was a bonus experience to See the San Juan Islands from such a beautiful view.  I will definitely be using them again next time I visit the island","Solo","0","https://media-cdn.tripadvisor.com/media/photo-w/14/65/b0/dd/northwest-seaplanes.jpg
https://media-cdn.tripadvisor.com/media/photo-w/14/65/b0/db/northwest-seaplanes.jpg
https://media-cdn.tripadvisor.com/media/photo-w/14/65/b0/da/northwest-seaplanes.jpg","Written August 30, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Nate E","https://www.tripadvisor.com/Profile/323natee","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/32/default-avatar-2020-12.jpg","","5","Aug 2018 • Couples","Seattle to Sund's Lodge, BC","Northwest Seaplanes was awesome! They flew us directly to Sund's Lodge on Malcolm Is. B.C. and dropped us off right at the dock.  We had a spectacular flight as even saw Killer whales as our pilot dipped a wing so we could get a better view.  We had a fantastic time fishing at Sund's Lodge and then got picked-up right at our dock.  I recommend Northwest Seaplanes for all destinations in the Salish Sea!","Couples","0","","Written August 29, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"IWannaGooo","https://www.tripadvisor.com/Profile/IWannaGooo","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/b8/default-avatar-2020-26.jpg","Tampa, FL","5","Aug 2018 • Solo","So much fun, try it!","I booked a flight with Friday Harbor Seaplanes from San Juan Island to Seattle, I was excited for the adventure & thought a flight on a seaplane would be a fun way to end my trip to the San Juan Islands, it turned out to be 1 of the highlights of my trip! Hope to fly with FHS again 1 day!","Solo","0","","Written August 28, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Mobile642455","https://www.tripadvisor.com/Profile/Mobile642455","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/e4/default-avatar-2020-30.jpg","North Platte, NE","4","Aug 2018 • Couples","Awesome Company Awesome Experience","We flew Friday Harbor Seaplanes from Friday Harbor to Seattle.  It was an amazing experience.  From the people in the office, the pilot to the shuttle driver!  Super friendly, helpful and courteous.  We originally were to fly round trip, but due to smoke the first flight was cancelled.  They helped us find the Belair shuttle so we could get to the Anacortes Ferry.  I would take sea plane over the ferry any day!!! Thank you Friday Harbor Seaplanes for an amazing experience!","Couples","0","","Written August 27, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Roger F","https://www.tripadvisor.com/Profile/RogerF69","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/a3/default-avatar-2020-38.jpg","","5","Aug 2018 • Couples","Flight from Seattle to Friday Harbor.","Flawless service, prompt pickup at SeaTac early arrival. Who needs the unreliability of WSF when this service is available!","Couples","0","","Written August 25, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"BigCoz","https://www.tripadvisor.com/Profile/BigCoz","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/23/default-avatar-2020-28.jpg","Philadelphia","5","Aug 2018 • Family","Great Experience!","We flew on Friday Harbor Seaplanes from Renton (Seattle) to San Juan Island. Oh, the views were amazing! The flight was smooth, the arrangements were beyond smooth and the pilot was super-informative. Smooth flight and soft landing. I flew with 2 kids (9 and 14). They loved it also. I highly recommend these folks! -Chris","Family","0","","Written August 24, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"susan h","https://www.tripadvisor.com/Profile/L6520FVsusanh","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg","Charlotte, NC","5","Aug 2018 • Couples","Twenty Minute Tour of Friday Harbor","This is definitely something worth doing.  We had a great time and our pilot not only showed us interesting data points about the various islands we were viewing but circled around some orcas he spotted from the air.  We had seen the orcas the day before from our whale watching water boat tour, but it was a kick to see them from the air.","Couples","0","","Written August 21, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"lookingsround","https://www.tripadvisor.com/Profile/lookingsround","https://media-cdn.tripadvisor.com/media/photo-o/06/51/a3/63/lookingsround.jpg","Richmond, VA","5","Aug 2018 • Solo","So worth it!","When my Clipper boat ride from Friday Harbor to Seattle was canceled, I researched seaplane options to get me back to Seattle early enough to catch my flight out of SEATAC. Booking a ride with Friday Harbor Seaplanes online was very easy, and received confirmations and updates via email. The ride itself was SO COOL. Totally worth doing a tour or at least one leg of the journey to the San Juan islands. It's a truly unique vantage point and experience to take off and land in the water. The pilot was great. This company also offers very convenient van shuttle to/from SEATAC airport and Renton, which I happily took advantage of. I'm a happy customer, and recommend this team for your seaplane adventure!","Solo","0","","Written August 19, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Lisaloves2travel2013","https://www.tripadvisor.com/Profile/Lisaloves2travel2013","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/68/default-avatar-2020-9.jpg","Lincoln, CA","5","Aug 2018 • Couples","Very Profesional Company","We had enjoyable flights both directions, however, beware that smoke from forest fires up North or fog can delay your flights (especially in the a.m.)  We missed our SWA flight due to the latter, as we were delayed 4 hours on the return flight.","Couples","0","","Written August 17, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Adrianne W","https://www.tripadvisor.com/Profile/730adriannew","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg","Warnemunde, Germany","5","Aug 2018 • Couples","Great day!!!","Took a noon flight to Friday harbor. Great flight great views!!  Smooth ride.  Friday harbor was lovely.  Quaint shops and restaurants. Took an afternoon flight back.  Also great flight great views and friendly pilots. <br />The weather was cloudy and the flight times were changed but we were notified several times.  Terrific customer service.  Really wonderful way to spend a day and see the islands.  ","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/14/2d/2a/b5/photo1jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/14/2d/2a/b4/photo0jpg.jpg","Written August 17, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Tiffiny L","https://www.tripadvisor.com/Profile/tiffinyl2018","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/d0/default-avatar-2020-33.jpg","","5","Aug 2018 • Family","Friday Harbor Seaplane Ride","Our family, including two young adults loved our flight today. Friendly, nice, fun plane, great pilot! Highly recommend!","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/14/25/52/f7/northwest-seaplanes.jpg
https://media-cdn.tripadvisor.com/media/photo-w/14/25/52/f6/northwest-seaplanes.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/14/25/52/d0/northwest-seaplanes.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/14/25/52/cc/northwest-seaplanes.jpg","Written August 15, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Cam J","https://www.tripadvisor.com/Profile/BoiseCam","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/6d/default-avatar-2020-19.jpg","Boise, ID","5","Aug 2018 • Friends","Great travel experience despite the forest fire smoke","The seaplane flight from Friday Harbor to Renton was the perfect way to cap off a great weekend and friend's wedding. Despite the smoky conditions the flight was beautiful and the vintage plane was very cool.  Our pilot was personable yet professional and clearly very experienced.  We then ook their very clean practically brand new shuttle van to SeaTac.  The whole process was super smooth.  These guys do it right!","Friends","0","","Written August 14, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Liz S","https://www.tripadvisor.com/Profile/LStevens123456","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/42/default-avatar-2020-20.jpg","Washington DC, DC","5","Aug 2018 • Family","Great trip!","Had a great time! Cool vintage plane! Perfect amount of time and narration. Oren was a clever guide. Highly recommend. Our teenager loved it.","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/14/1f/5f/e9/northwest-seaplanes.jpg","Written August 13, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"AggieSK","https://www.tripadvisor.com/Profile/AggieSK","https://media-cdn.tripadvisor.com/media/photo-o/03/5e/a0/09/aggiesk.jpg","Los Angeles, CA","5","Aug 2018 • Couples","Took the seaplane drom San Juan Island to the main land .","Our flight was pleasant, even though I am usually afraid of flying- I was not scared at all. Our pilot was a gentleman who seemed like he really knew what he was doing.<br /><br />We had to make 2 stops to pick up 2 more people. thus we got back to the mainland ( renton ) a bit later than scheduled, which we didnt mind at all as we were headed to Seatac after and we had over 3 hours of wait time.<br /><br />Overal loved it and would do it again , I would choose this method of travel vs the ferry that took forever.","Couples","0","","Written August 7, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"rstrubin","https://www.tripadvisor.com/Profile/rstrubin","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/2e/default-avatar-2020-67.jpg","Atlanta, Georgia, United States","5","Aug 2018 • Couples","Amazing adventure!","We took the plane from Renton to Friday Harbour and back. Originally, this was booked as a means to the island, but it ended up being one of the best parts of our trip. The pilot was very experienced and knowledgeable about the area. The views were breathtaking. I highly recommend!! ","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/13/f3/05/f3/photo3jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/13/f3/05/ef/photo2jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/13/f3/05/ee/photo1jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/13/f3/05/ed/photo0jpg.jpg","Written August 1, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"JMAX","https://www.tripadvisor.com/Profile/JLOPES_BR","https://media-cdn.tripadvisor.com/media/photo-s/04/60/3d/55/jlopes-br.jpg","Sao Paulo, SP","5","Jul 2018 • Friends","Local fantástico","Este é um passeio imperdível, vale a pena fazer o voo completo, são 25min saindo de Renton até o Friday Harbor, com direito aos sobrevoos da cidade de Seattle, Friday Harbor é um lugar lindo, vc terá 90min para conhecer o lugar, antes da volta de mais 25min. Verifique a condição climática, dias com Sol são a melhor opção.","Friends","0","","Written August 1, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"AdamRach2013","https://www.tripadvisor.com/Profile/AdamRach2013","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/e4/default-avatar-2020-30.jpg","Nashville, TN","5","Jul 2018 • Friends","Great Way To Get To Friday Harbor","I've been taking the ferry from Anacortes to SJI for years. This year my friend and I decided to try a sea plane for the first time. While I love the ferry, this is such a great way to get to the islands- less travel time, convenient, beautiful, and a new view point. I've now flown with them twice and both pilots were excellent, friendly, and pointed out interesting landmarks on the way. I highly recommend giving this company a try if you are wanting to get from Seattle to the Islands.","Friends","0","","Written July 28, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"barbara m","https://www.tripadvisor.com/Profile/V1797HCbarbaram","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/66/default-avatar-2020-53.jpg","","3","Jul 2018 • Family","Friday Harbor Seaplanes","We took Friday Harbor Seaplanes to and from Renton/San Juan Island. The flight was on time and the pilots seemed knowledgeable. Scenery was fantastic. My only complaint is that both pilots (to SJI and back) were looking at their personal cell phones multiple times during the flight. This was a bit disconcerting. The route may be routine for the pilots but as a passenger I think they could refrain from cell use for a flight that is less than an hour. I would have given a ‘5’ if not for cell phone use.","Family","0","","Written July 27, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Nora B","https://www.tripadvisor.com/Profile/norab684","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg","Aptos, United States","5","Jul 2018 • Family","Flight to and from San Juan Islands with Friday Harbor Seaplanes","My family of four used this as the option to the long and challenging car and ferry ride to Friday Harbor. The planes took off and landed in the water; very cook experience for my teens. The trip was quite fantastic; only 50 minutes but with breathtaking views over Seattle and San Juan Islands. Experienced and friendly pilots. Recommend!","Family","0","","Written July 27, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"peterrbourne","https://www.tripadvisor.com/Profile/peterrbourne","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/db/default-avatar-2020-10.jpg","Durham, NC","5","Jul 2018 • Family","Awesome experience","Flew from Friday Harbor to Seattle with our family of four. Very pleasant people to work with all the way through the experience. Smooth flight, great pilot/guide, fabulous low altitude views all the way. Absolutely worth it.","Family","0","","Written July 22, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Andy_red_boat","https://www.tripadvisor.com/Profile/Andy_red_boat","","Wheaton, IL","5","Jul 2018","Seaplane Trip to the Hakai Lodge in central British Colombia","We used Northwest Seaplanes for a rather large family trip to the Hakai Lodge along the Central British Columbia Coast. They were able to handle our group of 29 with absolute professionalism. They used 1 Otter and 3 Beaver seaplanes all at the same time to make the 400 mile trip. Shane runs a crew of pilots and airport employees that were absolute professionals and a joy to be around. Upon our return they had a special area set up with a group of young men who packaged our halibut and salmon fillets for our commercial airplane flight home. I cannot express how well trained, enthusiastic and informative the entire staff was from top to bottom.<br />They fly to many locations around Puget Sound, the San Juan Islands and areas up to Alaska.<br />Northwest Seaplanes can handle 1 person to large groups. They come with my highest recommendation.<br />","","0","","Written July 22, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"nini75116","https://www.tripadvisor.com/Profile/nini75116","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ed/00/default-avatar-2020-4.jpg","Villeneuve-Loubet, France","5","Jul 2018 • Solo","GREAT EXPERIENCE","The whole seaplane experience was great from Check-In to Check-out. Very nice staff, excellent and very professional pilot.<br />The airplane is very nice, clean and maintained to a very high standard.<br />Great day out.<br />Thank you to all of you. ","Solo","0","","Written July 22, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Mmustomd","https://www.tripadvisor.com/Profile/Mmustomd","https://media-cdn.tripadvisor.com/media/photo-o/06/c7/84/c9/mmustomd.jpg","Jacksonville, FL","5","Jul 2018 • Friends","Best way to get from Seattle to Friday Harbor!","Took a sea plane to and from the San Juan Islands (Friday Harbor) to Seattle and this trip didn't disappoint. It's a smooth, 50 min flight with beautiful scenery out every window. The pilot, Mark, was friendly and professional.  What a wonderful way to get back to Seattle.","Friends","0","","Written July 16, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"charmander2017","https://www.tripadvisor.com/Profile/charmander2017","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/5d/default-avatar-2020-32.jpg","Dallas, TX","5","Jul 2018","Scenic ride and great service","The ride over to BC Canada was wonderful and scenic. Service was wonderful and the pilots were professionals. ","","0","","Written July 16, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
