"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"DJ Frustration","https://www.tripadvisor.com/Profile/DJFrustration","https://media-cdn.tripadvisor.com/media/photo-s/1d/e3/6e/7c/djfrustration.jpg","Pinecrest, FL","5","May 2024 • Family","Best time up in the sky!!!","We took my son on an incredible adventure!! Sergio our pilot was awesome and very knowledgeable about the area and sites. The trip went by so quickly!!! Could have stayed up there for hours!! Thanks, Sergio!!!","Family","0","https://media-cdn.tripadvisor.com/media/photo-w/2c/10/f2/80/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/10/f2/7f/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/10/f2/7e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/10/f2/7d/caption.jpg","Written May 5, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"lucas r","https://www.tripadvisor.com/Profile/L8712VDlucasr","https://media-cdn.tripadvisor.com/media/photo-s/11/20/0f/a6/lucas-r.jpg","","5","Apr 2024 • Couples","Have to if you’re in Miami!","Experience was amazing!! Will definitely recommend everyone I can. Sergio was a great pilot and guide as we were up on the sky! Can’t get these views anywhere else.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/f6/a3/ee/caption.jpg","Written April 26, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Chen S","https://www.tripadvisor.com/Profile/chenghuis2024","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/59/default-avatar-2020-24.jpg","","5","Apr 2024 • Family","Overall a good experience","There was a miscommunication when I booked the tour over the phone through Viator.  I thought I was booking a Monday afternoon tour but I didn't find it out until I called the tour operator at the meeting point. Luckily the operator immediately rescheduled to a tour to one hour later and the pilot was very friendly. <br /><br />The only complain is the confusion at the meeting point. The people at the front desk do not work with the tour company. You need to call the operator with a number on a notice at the front desk. I didn't know this after having waited for more than one hour.  I tried to communicate via Viator app but no response.","Family","0","","Written April 9, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Angélique F","https://www.tripadvisor.com/Profile/47ang_liquef","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f6/0d/default-avatar-2020-34.jpg","Larra, France","5","","Wow","Many thanks for this experience. Our pilot was fantastic and very reassuring. Seeing Miami beach from the sky is an experience to do. It's breathtaking. thanks again","","0","https://media-cdn.tripadvisor.com/media/photo-w/2b/d2/f7/38/caption.jpg","Written April 8, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"CFIsergiorivera","https://www.tripadvisor.com/Profile/CFIsergiorivera","https://media-cdn.tripadvisor.com/media/photo-m/1280/29/f7/f6/32/sergio-r.jpg","Miami, FL","5","Apr 2024 • Business","Stunning","The view were amazing . We took so many pictures Miami from the sky never gets old make you have enough space in your phone and battery","Business","0","","Written April 4, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jay l","https://www.tripadvisor.com/Profile/jaylP7NW","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/59/default-avatar-2020-24.jpg","","5","Mar 2024 • Couples","Incredible Experience","the service was awesome.. pilot had so much knowledge and was so friendly.<br />airplane is small Cessna 172 but it was nice.<br />everything went great and the accommodation 10/10","Couples","0","","Written April 1, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Micheal M","https://www.tripadvisor.com/Profile/306michealm","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/59/default-avatar-2020-49.jpg","","5","Mar 2024 • Couples","Anniversary Gift","The flight was absolutely great, it was my anniversary.<br />and everything was stunning.<br />the pilot made our flight so much fun and gave us a lot of information about Miami.<br />100/100 recommended.","Couples","0","","Written March 18, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Christina P","https://www.tripadvisor.com/Profile/K7139LRchristinap","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/74/default-avatar-2020-68.jpg","","5","Mar 2024 • Family","SMOOTH FLIGHT","Great company I loved every moment of the tour and the weather was perfect…<br />Me and my family enjoyed a lot and the pilot was super friendly and professional.<br />Definitely recommending it to our friends.<br />Thank you Eagles Air Tours for this unforgettable experience.","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/a9/46/a5/caption.jpg","Written March 18, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Constanza C","https://www.tripadvisor.com/Profile/486constanzac","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f6/0d/default-avatar-2020-34.jpg","","1","Mar 2024 • Family","Lack of maintenance on planes and terrible customer service","Terrible experience, don’t recommend. They schedule flights every 30 mins and don’t do maintenance between flights. When we arrived this super young pilot comes out in shorts and flip flops, barely talks to us (his name was Sergio). Once we were up in the air for 5 mins we hear him ask for permission for landing. I asked him why we were going back and he said “something was dirty in the motor but he couldn’t explain it in words I would understand”.  We arrived, he made us get off, and had us call customer service for a refund. Nobody gave us any explanations or apologies. Don’t waste your time here, find yourself a reputable company","Family","0","","Written March 18, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Ross","https://www.tripadvisor.com/Profile/Ross088","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/42/default-avatar-2020-20.jpg","","5","Mar 2024 • Couples","Visit Miami by flight","A great time, the view of Miami is magnificent<br />A little attention for the photo and video in front of the plane which is a pleasure before taking off","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/2b/9b/be/d8/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/9b/be/d7/caption.jpg","Written March 11, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jonna H","https://www.tripadvisor.com/Profile/JonnaH216","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","","5","Mar 2024 • Couples","Unforgettable experience","This was an unforgettable experience, the pilot was really professional and had a safe way of operating.<br />I recommend this experience for everyone.","Couples","0","","Written March 10, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Demi H","https://www.tripadvisor.com/Profile/demih559","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/e7/default-avatar-2020-37.jpg","","5","Feb 2024 • Couples","One of the best days ever !","One of the best experiences ever ! The pilot made the flight perfect and was extremely knowledgeable and made us feel really safe. We booked it at sunset and had the best views and made my 21st birthday unforgettable. Don’t hesitate to book the price is the cheapest in Miami the best tour ever !!!","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/2b/82/f2/0f/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/82/f2/0d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/82/f2/0c/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/82/f2/0b/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/82/f2/0a/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/82/f2/09/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/82/f2/08/caption.jpg","Written February 26, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Anna L","https://www.tripadvisor.com/Profile/U6768DMannal","","Miami, FL","5","Feb 2024 • Couples","Valentines Gift","Our pilot was Great… the views over Miami were stunning <br />It was a gift for my girlfriend for the valentines and everything was as promised.<br />Definitely will repeat it again.<br />Thank you 100/100","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/2b/70/ed/a6/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/70/ed/9e/caption.jpg","Written February 16, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"stephanie p","https://www.tripadvisor.com/Profile/stephaniepX6755XK","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/e3/default-avatar-2020-59.jpg","","2","Jan 2024 • Couples","Disappointed","The view was beautiful, however we experienced multiple issues with this trip. The flight was delayed so we missed the sunset flight and nobody called to make us aware of the delay. also, the pilot didn't speak english so we couldn't understand the navigation and the plane smelled absolutely horrible.","Couples","0","","Written January 29, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Andreas J","https://www.tripadvisor.com/Profile/T1316MZandreasj","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/db/default-avatar-2020-10.jpg","Miami, FL","5","Jan 2024 • Family","Birthday Gift","I really enjoyed the tour!! it was my mom's birthday gift<br />the tour was beyond my imagination and very affordable prices.<br />very nice gift and experience <br />The best in the market<br />Eagles Air Tours are the best.","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/3a/bc/ff/caption.jpg","Written January 16, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Robin Alissia E","https://www.tripadvisor.com/Profile/robinalissiae","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/3d/default-avatar-2020-55.jpg","","1","","NEVER BOOK THIS TOUR!","Never book this tour! The tour didn‘t take place without notice! We stood infront of the company and we couldn’t fly WITHOUT any notice! The person on the phone was super unfriendly and hung up the phone on us.","","0","","Written January 14, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jaizam","https://www.tripadvisor.com/Profile/Inspiration399549","https://media-cdn.tripadvisor.com/media/photo-o/2b/0e/8b/9d/caption.jpg","Saltillo, Mexico","5","","Amazing air tour","Excellent experience and<br />Very good attention from the flight staff. We were served with efficiency and effectiveness. The views of Miami that we had were incredible, half an hour was enough to see all of Miami; The guide in Spanish is very complete.","","0","https://media-cdn.tripadvisor.com/media/photo-w/2b/22/55/61/caption.jpg","Written January 2, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"GrandTour285835","https://www.tripadvisor.com/Profile/GrandTour285835","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/a2/default-avatar-2020-3.jpg","","5","Dec 2023 • Family","Perfect!","Excellent experience! Truly recommend to other travelers! Despite it was a bit late due to windy weather, everything went smooth and friendly! ","Family","0","","Written December 27, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Tom B","https://www.tripadvisor.com/Profile/tombJ7494YS","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg","","5","Dec 2023 • Family","Exotic Tour","Absolute best flight tour company in miami! Incredible service and so much fun. Great prices and super safe.<br />Thank you for making our vacation fun!!!<br />⭐️⭐️⭐️⭐️⭐️","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/14/a3/fc/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/14/a3/9c/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/14/a3/9b/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2b/14/a3/9a/caption.jpg","Written December 24, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"serolF W.","https://www.tripadvisor.com/Profile/924wilmaf","https://media-cdn.tripadvisor.com/media/photo-m/1280/27/2b/b6/13/caption.jpg","","5","Nov 2023 • Couples","Miami Reliance Aviation  11/2023","Since my husband and I have been on a helicopter <br />I decided to surprise  him on a NEW ADVENTURE. This time on a Small Plane 🛩 😁- A Private Sightseeing Tours in Miami to Explore the city with its fascinating and breathtaking skyline and get to see its famous landmarks in just 45 min!<br />♡Beginning from Miami Beach, Key Biscayne, Downtown Miami and continuing along Venetian, Star and Palm Islands, Bal Harbor and other famous landmarks. #miami #avioneta #smallplane #tour #tourist #hubbybday #vacationmode #vacation2023 #blessings  #newadventures  #makingmemories ❤️ -RELIANCE AVIATION-❤️ <br />What an Experience-One to Cherish for Ever ❤️<br />Life is a Collection of Moments!📸 November 2023","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/0f/1d/21/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/0f/1c/fe/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/0f/1c/fd/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/0f/1c/fc/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/0f/1c/fb/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/0f/1c/fa/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/0f/1c/f9/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/0f/1c/f8/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/0f/1c/f7/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/0f/1c/f6/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/0f/1c/f5/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/0f/1c/f4/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/0f/1c/f3/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/0f/1c/f2/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/0f/1c/f1/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/0f/1c/f0/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/0f/1c/ef/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/0f/1c/ee/caption.jpg","Written December 20, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Mikaella N","https://www.tripadvisor.com/Profile/404mikaellan","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/59/default-avatar-2020-49.jpg","","5","Nov 2023 • Couples","Best activity in Miami!!","Our trip was beyond amazing, the guys at Eagles Air tours were really friendly and professional!! Our pilot was helpful and explained us everything throughout. We even got free pictures of our trip! 5 stars are not enough!","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/2a/e2/dd/32/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/e2/dd/31/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/e2/dd/30/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/e2/dd/2f/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/e2/dd/2e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/e2/dd/2d/caption.jpg","Written November 25, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Abdelhalim B","https://www.tripadvisor.com/Profile/249abdelhalimb","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/10/default-avatar-2020-8.jpg","","5","Nov 2023 • Couples","A special trip with a nice pilot","It was a wonderful experience with the pilot. He was nice to us and carefully explained to us all the details of the trip. When we finished, I took a souvenir photo with him . We really enjoyed the trip. I hope to repeat it next time.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/de/91/d7/private-30-minute-south.jpg","Written November 22, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Kadina A","https://www.tripadvisor.com/Profile/kadinaa","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/5a/default-avatar-2020-36.jpg","","5","Nov 2023 • Solo","Great experience ","Great experience ! Worth the try and you won’t regret it . Diego was awesome , super nice and friendly . The view was amazing and ride was smooth. ","Solo","0","","Written November 19, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Lady G","https://www.tripadvisor.com/Profile/592ladyg","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/1f/default-avatar-2020-46.jpg","","5","Nov 2023 • Couples","Amazing first experience ","The view is amazing and it was a beautiful sunset ride. The experience is spectacular, would love to do it again!","Couples","0","","Written November 19, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Lisa E","https://www.tripadvisor.com/Profile/lisaeM4064FP","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/10/default-avatar-2020-8.jpg","","1","Nov 2023 • Friends","Steer Clear!","We were supposed to go on a 30 minute flight over Miami. It was raining and windy that day, si I called the company 3x to see if I should head out to the airport. NO response.  10 minutes before the flight, I emailed the company from the airport and they finally called me tonsay my flight was cancelled. I wasted $70 on an uber ride to the airport and almost the same amount to get back to south beach because of their poor communication ","Friends","0","","Written November 16, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Adam S","https://www.tripadvisor.com/Profile/E911AKadams","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/d0/default-avatar-2020-33.jpg","","5","Oct 2023 • Family","Amazing Staff!","We accidentally booked our flight on the wrong day but the the pilot Diego and owner Mahamoud helped","Family","0","","Written October 26, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Morten W","https://www.tripadvisor.com/Profile/mortenw930","https://media-cdn.tripadvisor.com/media/photo-o/15/8e/22/fe/caption.jpg","Casablanca, Morocco","5","Oct 2023 • Friends","An AMAZING experience","It was absolutely amazing. The young pilot was really skilled and very friendly.<br />We enjoyed the beautiful view over the shoreline of Miami.<br />I can’t recommend this enough.<br />The best thing we did in Miami","Friends","0","https://media-cdn.tripadvisor.com/media/photo-w/2a/a4/1e/77/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/a4/1e/76/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/a4/1e/74/caption.jpg","Written October 21, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Lindsay M","https://www.tripadvisor.com/Profile/lindsaymF6084FM","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/73/default-avatar-2020-13.jpg","","5","Oct 2023 • Couples","Over looking Miami Beach is one of kind! ","Thank you so much for an amazing tour!! The plane ride was smooth, plenty of room & the views were amazing! We had a blast! <br />10/10! Thank you! ","Couples","0","","Written October 17, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Oumaima S","https://www.tripadvisor.com/Profile/920oumaimas","","","1","Oct 2023 • Couples","HORIBLE","The experience must never be repeated! The ride was dizzying with an incompetent pilot without a co-pilot and the microphone that didn't work and at the exit we paid 90 dollars more. Pure scam","Couples","0","","Written October 16, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Ahmed E","https://www.tripadvisor.com/Profile/ahmedeC1370SP","","","5","Sep 2023 • Family","Excellent","Great ! <br />It was very nice and the most beautiful journey we have ever taken <br />The atmosphere was incredible and the pilot was very pleasant <br />I advise everyone to try it","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/8d/2e/11/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/8d/2e/10/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/8d/2e/0f/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/8d/2e/0e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/8d/2e/0d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/8d/2e/0b/caption.jpg","Written October 10, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Isabelle B","https://www.tripadvisor.com/Profile/isabellebR3521DV","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/42/default-avatar-2020-20.jpg","","5","Oct 2023 • Family","Unforgettable","A must do absolutely!!<br />An unforgettable experience. Our young pilot, very kind, explained to us little by little what we were flying over.<br />Breathtaking views!<br />I recommended it to the family living there!","Family","0","https://media-cdn.tripadvisor.com/media/photo-w/2a/8b/8a/7a/caption.jpg","Written October 9, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Margarita G","https://www.tripadvisor.com/Profile/Q2961IXmargaritag","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/eb/default-avatar-2020-27.jpg","Austin, TX","3","Sep 2023 • Family","Nice views","When we got there it was sort of confusing on where to go but we were able to find it eventually. We were excited for the tour but as we got in the plane, it was a bit small uncomfortable and you can tell the plane was older. Once we were in the air, the doors weren't very stable and i was afraid they would open at any moment. The worst part was probably the fact that there was no sort of A/C or at least a fan inside so it was HOT. The tour overall was nice but i think there should be some upgrades on some of these things. ","Family","0","","Written September 26, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"carlos m","https://www.tripadvisor.com/Profile/335carlosm","https://media-cdn.tripadvisor.com/media/photo-s/02/f9/3f/bf/carlos-m.jpg","Majorca, Spain","5","Sep 2023 • Couples","FANTASTIC","We had a day with a storm and we had to wait a while for it to pass, everything was correct, the pilot was very friendly and attentive to any questions or requests, the unforgettable experience is a shame that again due to the weather we had to return earlier without doing the complete tour, nothing reproachable to the company !!! We will return another time otherwise recommended 100x100","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/2a/62/8b/9b/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/62/8b/9a/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/62/8b/99/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/62/8b/98/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/62/8b/97/caption.jpg","Written September 20, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
